GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
310M200US41700,41700,"San Antonio-New Braunfels, TX Metro Area",779381,2695,539835,3854,378103,3978,239546,2962,7.2,0.2,4.7,0.2,1.6,0.1,14.2,0.5,4.9,0.2,3.2,0.2,1.5,0.1,9.3,0.4,10.5,0.3,8.6,0.3,5.6,0.3,15.6,0.5,10.4,0.3,9.5,0.3,7.4,0.3,13.3,0.5,14.0,0.3,13.8,0.3,12.2,0.3,14.7,0.6,18.8,0.3,19.2,0.4,20.0,0.5,16.8,0.6,12.3,0.3,14.0,0.4,16.6,0.5,7.5,0.4,13.1,0.3,15.9,0.3,20.5,0.4,5.7,0.4,4.6,0.1,5.9,0.2,7.8,0.3,1.5,0.2,4.1,0.1,5.2,0.1,7.0,0.2,1.3,0.2,53122,452,62228,620,77421,712,32574,599,71146,503,80894,671,96116,846,45534,685,30.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X)
310M200US41740,41740,"San Diego-Carlsbad, CA Metro Area",1094157,3409,731328,4057,542897,4415,362829,3572,6.0,0.2,4.6,0.2,2.5,0.2,10.4,0.3,4.2,0.1,2.6,0.1,1.5,0.1,7.9,0.3,8.5,0.2,6.8,0.2,4.6,0.2,12.5,0.4,8.6,0.2,7.6,0.2,6.1,0.3,11.0,0.4,12.1,0.2,11.6,0.3,10.4,0.3,13.3,0.4,17.1,0.2,16.7,0.3,15.9,0.4,17.4,0.5,12.9,0.2,13.9,0.3,14.9,0.4,10.5,0.4,15.9,0.2,18.2,0.3,21.3,0.4,10.2,0.4,7.3,0.2,8.7,0.2,10.9,0.3,3.8,0.2,7.4,0.2,9.3,0.2,11.8,0.3,3.0,0.2,64309,514,75179,644,89337,728,43633,774,87081,544,97900,762,112231,883,60771,825,30.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X)
310M200US41860,41860,"San Francisco-Oakland-Hayward, CA Metro Area",1660221,3652,1046725,4143,788246,4776,613496,3595,4.8,0.1,2.9,0.1,1.2,0.1,8.9,0.2,4.3,0.1,2.1,0.1,1.1,0.1,8.4,0.2,7.1,0.2,5.6,0.2,3.9,0.2,10.1,0.3,6.5,0.2,5.7,0.2,4.2,0.2,8.3,0.3,9.4,0.2,8.7,0.2,7.2,0.2,10.9,0.3,14.5,0.2,13.6,0.2,12.2,0.2,16.0,0.3,11.6,0.2,11.9,0.2,11.8,0.2,10.9,0.3,17.6,0.2,19.6,0.3,21.7,0.3,13.4,0.3,9.8,0.1,11.7,0.2,14.0,0.2,5.9,0.2,14.4,0.2,18.1,0.2,22.7,0.3,7.2,0.2,81552,480,98647,863,116965,791,54104,637,115400,688,133438,1004,153823,1163,80110,785,29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X)
310M200US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",638661,1629,460455,2138,360149,2606,178206,2229,3.7,0.2,2.6,0.2,1.1,0.1,8.1,0.4,3.2,0.1,1.7,0.1,1.2,0.1,7.2,0.4,5.8,0.2,4.7,0.2,3.2,0.2,9.6,0.4,6.0,0.2,5.4,0.2,4.0,0.2,8.3,0.5,8.5,0.2,7.8,0.3,6.3,0.2,10.5,0.5,13.3,0.2,12.7,0.3,11.3,0.3,14.9,0.6,11.6,0.3,11.4,0.3,11.1,0.3,11.6,0.6,18.5,0.4,19.4,0.4,21.1,0.5,14.7,0.5,11.6,0.3,12.8,0.3,14.6,0.4,7.6,0.4,17.9,0.3,21.4,0.3,26.1,0.4,7.4,0.3,95405,762,107126,980,125678,1030,60239,1062,127144,928,141000,1187,159387,1445,83761,1650,27.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.9,(X)
310M200US42020,42020,"San Luis Obispo-Paso Robles-Arroyo Grande, CA Metro Area",103576,1306,65508,1016,52168,874,38068,1202,6.4,0.5,3.1,0.5,1.7,0.4,13.1,1.2,5.0,0.5,2.1,0.5,1.0,0.3,10.4,1.2,8.8,0.6,6.1,0.7,3.9,0.5,13.9,1.2,8.8,0.6,7.4,0.7,5.8,0.7,11.7,1.2,12.8,0.7,12.0,0.9,10.3,0.9,13.9,1.4,17.1,0.9,17.9,1.2,18.4,1.3,15.6,1.4,13.6,0.9,15.8,1.2,17.1,1.5,9.4,1.1,15.7,0.8,20.3,1.1,23.4,1.3,6.8,0.9,6.2,0.5,8.4,0.7,10.0,0.8,2.2,0.5,5.6,0.4,7.0,0.6,8.4,0.7,2.9,0.6,60691,1137,76771,1584,87364,2278,35929,2295,80404,1524,94947,2017,105782,2610,52578,2065,31.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X)
310M200US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",94802,713,59675,1070,45465,1068,35127,964,6.2,0.6,3.4,0.6,1.2,0.3,12.1,1.4,4.0,0.5,2.1,0.4,1.0,0.3,7.8,1.1,8.6,0.7,6.5,0.7,3.9,0.6,13.6,1.3,7.8,0.6,6.6,0.7,4.8,0.6,11.1,1.3,11.8,0.7,11.0,0.8,10.2,0.9,12.4,1.3,16.5,0.8,16.7,1.0,16.3,1.1,16.0,1.5,12.1,0.7,12.7,0.9,13.6,1.0,10.3,1.1,15.7,0.7,19.3,1.0,22.1,1.2,9.0,1.1,8.1,0.6,10.2,0.8,12.2,1.1,3.7,0.6,9.2,0.5,11.6,0.7,14.8,0.9,3.9,0.7,67256,1534,81912,1822,97900,3183,40806,1376,91983,1600,107093,2189,123155,2680,60601,2453,28.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X)
310M200US42140,42140,"Santa Fe, NM Metro Area",61179,665,36482,690,26724,736,24697,789,7.0,0.6,5.0,0.6,2.8,0.7,11.1,1.1,4.8,0.5,2.9,0.6,1.5,0.5,8.2,1.0,10.6,0.6,8.7,0.9,5.8,0.7,14.5,1.3,10.3,0.8,8.8,1.0,7.5,1.1,12.6,1.4,13.4,0.8,12.9,1.0,10.9,1.2,14.5,1.4,18.3,0.9,18.3,1.2,18.3,1.5,17.5,1.2,11.8,0.7,13.8,1.1,15.6,1.4,8.1,0.9,12.9,0.9,15.4,1.3,19.1,1.6,8.2,1.1,4.9,0.5,6.5,0.8,8.4,1.0,2.4,0.6,5.9,0.5,7.8,0.7,10.1,0.9,3.0,0.6,54315,1546,64734,2101,79013,3056,38940,2520,76949,1770,89419,2668,104774,3153,55790,2711,31.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X)
310M200US42200,42200,"Santa Maria-Santa Barbara, CA Metro Area",142713,752,93473,1048,69524,1263,49240,1000,5.1,0.4,3.2,0.4,1.0,0.2,10.3,0.8,4.5,0.4,2.4,0.4,1.0,0.2,9.5,0.9,8.8,0.5,7.3,0.5,4.7,0.5,13.9,1.0,9.7,0.5,8.5,0.6,7.0,0.7,12.3,1.0,11.9,0.7,11.6,0.8,10.5,0.8,12.0,1.0,16.9,0.6,17.1,0.8,16.6,1.0,16.1,1.1,12.7,0.6,14.0,0.8,15.2,1.0,9.7,0.7,15.4,0.7,17.6,0.9,20.6,1.0,9.4,0.9,7.1,0.5,8.5,0.6,10.6,0.8,3.5,0.6,7.8,0.4,9.8,0.6,12.6,0.7,3.2,0.5,63985,1293,74824,1841,89407,2309,39890,1846,89903,1370,102286,1954,118233,2301,59647,2027,34.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X)
310M200US42220,42220,"Santa Rosa, CA Metro Area",187782,1212,118467,1420,88203,1480,69315,1544,4.2,0.3,2.4,0.3,1.2,0.2,8.0,0.7,4.2,0.3,2.2,0.3,1.0,0.2,8.3,0.6,8.9,0.5,6.4,0.6,4.1,0.5,14.4,0.9,8.3,0.5,7.2,0.5,5.8,0.6,10.9,0.9,12.8,0.5,11.8,0.8,10.1,0.7,14.9,0.9,18.3,0.5,18.4,0.7,17.0,0.8,18.1,1.0,13.4,0.6,14.4,0.8,15.7,0.9,10.4,0.8,15.9,0.6,19.6,0.8,23.3,1.0,8.2,0.7,7.2,0.4,8.8,0.5,10.8,0.7,3.7,0.5,6.9,0.4,8.8,0.6,11.1,0.7,3.0,0.4,64240,1224,77587,1799,91140,1726,42816,1334,87597,1571,101344,2333,116140,2987,59380,1702,29.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.8,(X)
310M200US42340,42340,"Savannah, GA Metro Area",134785,1052,87366,1418,60680,1346,47419,1306,8.3,0.5,5.6,0.6,1.2,0.3,14.9,1.0,5.4,0.4,3.4,0.4,0.9,0.2,9.5,1.0,10.8,0.6,9.0,0.7,4.6,0.6,14.8,1.0,10.3,0.6,8.7,0.7,6.7,0.8,13.2,0.9,14.5,0.6,12.9,0.8,13.0,1.0,16.6,1.2,18.9,0.9,20.7,1.1,22.3,1.5,14.8,1.4,11.9,0.7,14.2,0.9,17.7,1.2,7.6,0.9,12.1,0.7,14.9,0.9,19.5,1.1,6.2,1.0,4.1,0.3,5.5,0.5,7.5,0.7,1.2,0.4,3.7,0.4,5.0,0.6,6.6,0.8,1.2,0.3,50618,673,61754,1081,76417,1581,32749,1307,66685,1033,77443,1487,92996,2014,44545,1332,39.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.4,(X)
310M200US42540,42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",224620,1297,141530,1321,101107,1309,83090,1381,7.5,0.4,4.6,0.3,1.4,0.2,13.5,0.7,7.1,0.4,3.6,0.3,1.7,0.2,13.6,0.8,12.8,0.4,8.2,0.4,5.7,0.4,21.3,0.9,11.5,0.3,10.2,0.4,8.2,0.5,14.4,0.8,14.3,0.4,14.5,0.5,13.5,0.6,14.2,0.8,18.3,0.5,20.9,0.6,22.2,0.6,12.8,0.7,11.9,0.4,15.1,0.6,18.0,0.7,5.5,0.4,10.8,0.4,14.9,0.5,18.8,0.7,3.3,0.4,3.3,0.2,4.6,0.3,6.0,0.4,0.9,0.2,2.5,0.2,3.4,0.3,4.6,0.4,0.7,0.2,46298,579,59887,893,72097,909,25941,617,61086,707,73644,853,85739,1123,37394,964,32.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X)
310M200US42660,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",1398003,3575,877774,4485,680853,5313,520229,3973,5.4,0.1,3.3,0.2,1.1,0.1,10.2,0.3,3.3,0.1,2.0,0.1,1.1,0.1,5.8,0.2,7.2,0.2,4.7,0.2,2.7,0.1,12.0,0.3,7.7,0.2,6.0,0.2,4.4,0.2,11.1,0.3,11.8,0.2,9.9,0.2,8.2,0.2,15.1,0.4,17.5,0.2,16.9,0.3,16.1,0.3,18.5,0.4,13.7,0.2,14.9,0.3,16.0,0.3,10.9,0.3,17.5,0.2,21.1,0.3,24.4,0.3,10.3,0.3,7.9,0.2,10.3,0.2,12.4,0.2,3.2,0.2,8.1,0.2,10.9,0.2,13.4,0.2,2.9,0.2,70475,403,86471,583,100430,468,45292,530,92879,513,109647,758,124553,814,60859,664,24.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.9,(X)
310M200US42680,42680,"Sebastian-Vero Beach, FL Metro Area",57825,937,36247,960,28898,867,21578,870,6.0,0.7,2.8,0.7,1.3,0.5,11.8,1.7,5.6,0.9,3.1,0.8,1.4,0.6,10.4,1.6,14.7,1.1,9.8,1.2,7.4,1.2,23.6,2.1,12.6,1.0,11.6,1.3,9.9,1.3,14.8,2.1,14.9,0.9,14.8,1.2,14.4,1.4,14.9,1.6,17.1,1.2,18.9,1.6,19.9,1.7,13.3,1.8,10.1,0.9,13.1,1.3,14.9,1.5,4.4,1.1,10.6,1.0,14.2,1.4,16.5,1.6,4.1,0.8,2.9,0.5,4.1,0.7,5.0,0.9,0.7,0.4,5.5,0.6,7.6,0.9,9.3,1.1,2.0,0.6,45798,1567,58448,2197,68968,2199,27009,1209,74534,2978,91726,4776,104170,6158,44197,3314,32.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.6,(X)
310M200US42700,42700,"Sebring, FL Metro Area",40397,781,25837,789,20890,826,14560,702,9.4,1.0,5.6,1.2,3.5,1.1,17.2,2.2,7.1,0.8,3.5,0.8,2.7,0.8,13.6,2.0,16.6,1.2,13.1,1.5,11.5,1.6,23.6,2.4,16.7,1.2,17.0,1.6,16.6,1.9,15.8,1.9,16.6,1.5,18.6,1.8,18.9,2.1,13.4,2.3,17.6,1.4,21.6,1.8,23.1,2.0,9.4,1.6,7.6,1.0,10.3,1.5,11.6,1.7,2.9,1.0,5.5,0.8,7.3,1.2,8.2,1.4,2.0,0.7,1.6,0.4,1.8,0.6,2.0,0.7,0.9,0.6,1.3,0.3,1.4,0.4,1.7,0.5,1.2,0.6,35093,1209,42321,1541,46386,2256,22150,1598,48516,2177,56054,2721,60740,3323,34038,3003,33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.3,(X)
310M200US43100,43100,"Sheboygan, WI Metro Area",46701,482,30905,562,25022,560,15796,575,4.4,0.5,2.6,0.5,0.7,0.2,9.0,1.3,4.6,0.6,2.7,0.6,1.2,0.4,8.8,1.2,11.2,0.8,6.1,0.8,3.6,0.7,21.9,1.8,10.6,0.9,7.7,0.8,5.9,0.8,17.4,2.1,15.0,1.0,13.6,1.1,13.0,1.2,16.5,1.7,22.9,1.1,25.5,1.6,26.8,1.7,16.9,1.9,13.3,0.9,17.5,1.2,20.0,1.5,4.3,0.7,12.4,0.8,16.7,1.1,19.5,1.4,3.5,0.9,3.7,0.4,5.0,0.6,6.1,0.7,0.8,0.3,2.0,0.3,2.6,0.4,3.1,0.5,0.7,0.5,53713,1167,66599,1590,73862,1524,30943,1140,65946,1375,78600,1867,87054,2040,39031,1513,26.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X)
310M200US43300,43300,"Sherman-Denison, TX Metro Area",47215,563,32294,723,23819,738,14921,628,7.5,0.8,4.5,0.7,1.7,0.6,15.7,2.1,6.1,0.8,3.5,0.8,1.5,0.6,12.0,2.0,12.3,1.0,9.2,1.0,6.6,1.1,20.0,2.0,11.3,0.9,10.1,0.9,7.9,1.0,14.9,1.7,14.4,1.2,13.6,1.4,12.9,1.5,14.9,1.7,17.9,1.2,19.7,1.3,21.7,1.6,13.0,2.0,13.2,1.1,16.3,1.5,19.0,1.7,5.1,1.2,10.5,0.8,13.8,1.1,16.7,1.3,3.2,1.1,4.2,0.6,5.6,0.8,7.2,1.0,0.7,0.4,2.7,0.5,3.7,0.7,4.7,0.9,0.6,0.4,47952,1896,60873,1862,71801,1972,26100,1419,63611,1756,75275,2423,86584,3102,35791,1797,39.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.3,(X)
310M200US43340,43340,"Shreveport-Bossier City, LA Metro Area",171125,1315,109564,1358,70116,1530,61561,1476,10.5,0.5,7.3,0.6,1.2,0.3,17.6,1.1,6.7,0.4,4.2,0.5,1.8,0.3,11.7,0.9,12.9,0.6,10.4,0.7,5.2,0.6,18.4,1.1,11.5,0.5,9.9,0.6,7.9,0.7,14.1,1.0,13.8,0.6,13.4,0.8,13.4,1.0,14.3,1.1,16.3,0.5,17.7,0.7,20.0,1.0,13.3,1.0,10.5,0.6,13.2,0.8,16.6,1.0,4.9,0.6,11.0,0.5,14.7,0.8,20.4,1.1,3.7,0.5,3.6,0.3,4.9,0.5,7.2,0.8,1.1,0.3,3.2,0.3,4.4,0.4,6.4,0.6,0.9,0.3,43551,1011,56158,1302,75840,1777,26324,844,62242,1196,74624,1686,93552,1833,37537,1182,37.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.0,(X)
310M200US43420,43420,"Sierra Vista-Douglas, AZ Metro Area",48825,843,32200,836,24240,782,16625,675,9.5,0.9,5.5,0.8,3.0,0.7,18.0,2.2,6.9,0.8,5.3,0.9,2.7,0.8,10.8,1.6,11.8,1.0,9.2,1.1,6.6,1.1,17.6,2.1,12.2,1.1,10.6,1.1,9.1,1.2,14.6,2.0,13.8,1.1,13.7,1.3,13.5,1.4,13.9,2.1,17.8,1.2,20.9,1.7,22.9,1.9,12.2,1.8,11.3,1.0,13.3,1.4,15.6,1.8,6.3,1.4,10.7,1.0,13.6,1.3,17.1,1.6,4.2,1.2,3.3,0.6,4.5,0.8,5.5,1.0,0.7,0.3,2.7,0.7,3.4,0.7,4.0,0.9,1.6,1.1,45075,1485,55471,1841,65190,2238,26870,1403,59305,1928,68761,2058,78223,2508,38717,2881,30.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X)
310M200US43580,43580,"Sioux City, IA-NE-SD Metro Area",64185,542,43437,684,32744,621,20748,716,6.4,0.7,4.0,0.7,0.8,0.3,12.5,1.5,5.5,0.5,2.7,0.4,1.2,0.4,12.0,1.3,11.1,0.7,7.3,0.7,4.6,0.7,20.4,1.6,11.7,0.8,10.2,0.9,8.2,0.9,16.9,1.7,14.6,0.9,14.3,1.1,13.0,1.1,14.3,1.5,20.6,0.9,23.3,1.1,24.7,1.1,13.1,1.5,13.2,0.7,16.3,0.9,19.6,1.1,5.6,1.0,11.0,0.7,14.5,0.9,18.6,1.1,2.9,0.6,3.2,0.4,4.2,0.5,5.5,0.6,0.6,0.3,2.7,0.4,3.2,0.4,3.9,0.5,1.8,0.7,50650,856,60974,1154,71999,1770,27924,1286,64472,1253,74595,1782,86321,2291,40070,2357,26.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X)
310M200US43620,43620,"Sioux Falls, SD Metro Area",93950,609,61621,809,47903,912,32329,731,4.9,0.5,3.2,0.5,1.1,0.3,9.8,1.0,4.1,0.5,1.8,0.3,0.6,0.1,9.2,1.2,8.6,0.6,5.3,0.6,2.5,0.4,15.6,1.4,11.0,0.7,7.5,0.7,4.3,0.5,18.1,1.4,14.8,0.7,12.8,0.9,10.9,0.8,18.5,1.4,19.9,0.8,21.4,1.0,22.1,1.0,16.5,1.2,15.3,0.8,19.2,1.1,22.8,1.4,6.6,1.1,13.7,0.7,18.2,1.0,22.7,1.2,3.9,0.6,4.0,0.4,5.5,0.6,6.8,0.8,1.1,0.5,3.6,0.4,5.2,0.6,6.3,0.7,0.7,0.2,57889,1313,72948,1169,82429,1008,33159,1046,72986,1295,87438,2019,100118,2356,42740,1208,21.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.8,(X)
310M200US43780,43780,"South Bend-Mishawaka, IN-MI Metro Area",122106,935,79128,912,58226,962,42978,1023,7.6,0.4,5.9,0.5,1.7,0.3,12.4,0.9,5.7,0.4,2.8,0.4,1.4,0.3,10.9,0.9,13.0,0.5,9.3,0.7,5.1,0.5,21.7,1.1,12.4,0.5,9.8,0.7,8.1,0.6,16.8,1.0,15.6,0.6,14.8,0.7,14.7,0.8,16.2,1.1,18.7,0.6,21.3,0.7,23.6,0.9,12.7,1.0,11.2,0.5,14.4,0.7,17.4,0.9,5.0,0.6,10.1,0.5,13.9,0.6,17.8,0.8,2.6,0.5,2.8,0.2,4.0,0.3,5.1,0.4,0.7,0.2,2.9,0.3,3.8,0.4,5.0,0.5,1.1,0.3,45650,761,57692,1343,70318,987,27495,826,61763,948,73304,1239,86374,1491,38235,1474,29.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.0,(X)
310M200US43900,43900,"Spartanburg, SC Metro Area",121558,1079,84274,1157,58403,1090,37284,970,8.6,0.5,5.6,0.6,1.9,0.4,16.9,1.3,7.1,0.6,4.1,0.5,2.2,0.5,14.1,1.3,13.6,0.7,10.6,0.7,6.4,0.7,21.0,1.6,11.9,0.7,10.9,0.8,9.0,0.7,14.7,1.3,15.3,0.7,15.7,0.8,15.1,0.8,14.2,1.4,18.2,0.7,20.2,1.0,23.0,1.1,12.1,1.1,11.1,0.6,13.9,0.8,17.0,1.0,4.0,0.7,9.9,0.6,13.0,0.8,17.3,1.1,2.2,0.6,2.5,0.4,3.4,0.5,4.6,0.7,0.5,0.2,1.9,0.3,2.6,0.4,3.6,0.5,0.3,0.2,42834,999,52792,1285,66544,1548,23645,1290,56882,1124,66757,1523,79751,2139,31945,1127,29.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X)
310M200US44060,44060,"Spokane-Spokane Valley, WA Metro Area",212546,1164,135727,1469,103948,1354,76819,1268,8.0,0.4,4.5,0.4,1.6,0.2,15.5,1.0,5.6,0.4,3.2,0.4,1.5,0.3,10.7,0.8,11.5,0.4,7.6,0.5,5.3,0.4,19.1,1.0,11.6,0.4,9.9,0.5,8.1,0.5,15.0,0.8,14.0,0.5,13.3,0.6,12.7,0.7,15.3,0.9,19.5,0.5,22.3,0.7,23.6,0.9,13.9,0.7,12.5,0.5,15.6,0.6,18.5,0.8,6.0,0.7,11.0,0.4,15.1,0.6,18.0,0.7,3.0,0.4,3.5,0.3,4.8,0.4,6.0,0.5,0.8,0.3,2.7,0.2,3.8,0.3,4.7,0.4,0.7,0.2,49042,751,61864,904,71905,1212,27772,929,63390,777,75970,1218,86407,1360,37971,1234,27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.3,(X)
310M200US44100,44100,"Springfield, IL Metro Area",88029,638,54423,898,39527,698,33606,887,7.1,0.5,4.8,0.5,1.2,0.4,12.0,1.1,4.8,0.5,2.7,0.5,1.0,0.3,8.4,0.9,10.4,0.6,7.3,0.7,3.4,0.6,15.9,1.3,9.4,0.6,6.6,0.6,4.6,0.6,13.8,1.3,13.0,0.7,10.8,0.7,9.5,0.7,16.6,1.3,18.6,0.9,19.1,1.0,19.6,1.1,17.3,1.3,13.1,0.7,15.7,1.0,18.2,1.1,8.4,1.0,14.4,0.7,19.7,0.9,25.0,1.1,5.3,0.8,5.2,0.4,7.5,0.5,9.9,0.7,1.3,0.4,4.1,0.4,5.9,0.6,7.7,0.8,1.0,0.3,56399,1007,73402,1535,87823,2399,34897,1417,73354,1316,89659,1929,106367,2591,45055,1317,33.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X)
310M200US44140,44140,"Springfield, MA Metro Area",235531,1084,149875,1476,100372,1499,85656,1521,7.8,0.4,5.5,0.4,1.3,0.3,13.0,0.9,6.9,0.3,3.5,0.4,1.4,0.3,13.3,0.7,11.1,0.4,8.0,0.4,4.8,0.5,17.0,0.9,9.7,0.4,8.9,0.6,6.2,0.5,12.0,0.8,12.2,0.4,11.6,0.6,9.4,0.6,13.7,0.8,16.8,0.5,17.4,0.6,17.8,0.7,14.8,0.7,12.5,0.4,14.4,0.5,17.2,0.8,8.1,0.7,14.0,0.4,18.1,0.6,24.3,0.8,5.7,0.6,5.2,0.3,7.3,0.5,9.9,0.6,1.3,0.3,3.9,0.3,5.4,0.4,7.7,0.5,1.1,0.2,52759,834,67381,1353,87247,1173,30451,720,70943,910,84731,1323,104240,1730,43369,929,32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.3,(X)
